,first_name,last_name,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation,Rank,age,age_group,RA_CODE_2016,RA_NAME_2016,RATIO,PERCENTAGE,Profit
289,Levy,Abramamov,Male,94,Financial Services,Affluent Customer,Yes,14,6776 Anderson Center,4037,QLD,8,89,69.0,60-69,30.0,Major Cities of Australia,1.0,100.0,569.7046607660001
290,Nobe,McAughtry,Male,25,Financial Services,Mass Customer,No,12,1 Orin Hill,4510,QLD,5,89,43.0,40-49,30.0,Major Cities of Australia,0.9572321,95.7232142,543.7888637065266
291,Nobe,McAughtry,Male,25,Financial Services,Mass Customer,No,12,1 Orin Hill,4510,QLD,5,89,43.0,40-49,31.0,Inner Regional Australia,0.0427679,4.2767858,529.3873084793934
292,Roddy,Rubinshtein,Male,37,Retail,Mass Customer,Yes,4,3 Mcguire Crossing,4510,QLD,7,114,34.0,30-39,30.0,Major Cities of Australia,0.9572321,95.7232142,567.0765589425266
293,Roddy,Rubinshtein,Male,37,Retail,Mass Customer,Yes,4,3 Mcguire Crossing,4510,QLD,7,114,34.0,30-39,31.0,Inner Regional Australia,0.0427679,4.2767858,552.6750037153934
294,Zondra,Ringham,Female,36,Financial Services,Mass Customer,Yes,7,416 Lighthouse Bay Lane,4510,QLD,5,259,74.0,70+,30.0,Major Cities of Australia,0.9572321,95.7232142,548.0321152105266
295,Zondra,Ringham,Female,36,Financial Services,Mass Customer,Yes,7,416 Lighthouse Bay Lane,4510,QLD,5,259,74.0,70+,31.0,Inner Regional Australia,0.0427679,4.2767858,533.6305599833934
296,Jehu,Prestedge,Male,91,Manufacturing,High Net Worth,Yes,8,88 Annamark Avenue,2138,NSW,12,96,22.0,18-29,10.0,Major Cities of Australia,1.0,100.0,573.06780434698
297,Welby,Lourenco,Male,6,Financial Services,High Net Worth,Yes,17,801 Atwood Alley,2138,NSW,9,144,46.0,40-49,10.0,Major Cities of Australia,1.0,100.0,540.8516307149799
298,Symon,Mawne,Male,18,Property,Mass Customer,Yes,15,37439 High Crossing Circle,3350,VIC,4,96,79.0,70+,21.0,Inner Regional Australia,1.0,100.0,541.6654174659599
299,Sherrie,Godleman,Female,37,Manufacturing,Mass Customer,No,19,67 Shelley Crossing,3350,VIC,2,282,43.0,40-49,21.0,Inner Regional Australia,1.0,100.0,536.7975843619599
300,Dennis,Varnham,Male,57,Entertainment,Affluent Customer,No,17,6455 Mayfield Street,3350,VIC,3,415,68.0,60-69,21.0,Inner Regional Australia,1.0,100.0,536.3524520399999
301,Bobby,Summersby,Male,90,Financial Services,Affluent Customer,No,7,1478 Oak Valley Park,3350,VIC,2,575,78.0,70+,21.0,Inner Regional Australia,1.0,100.0,544.901518056
302,Evangelin,Boc,Female,30,Manufacturing,High Net Worth,Yes,14,0 Meadow Ridge Street,3173,VIC,8,99,21.0,18-29,20.0,Major Cities of Australia,1.0,100.0,556.59212490298
303,Hanny,Treven,Female,84,Retail,Mass Customer,No,3,5 Quincy Street,4118,QLD,4,99,31.0,30-39,30.0,Major Cities of Australia,1.0,100.0,565.31898725196
304,Renie,Laundon,Female,32,Entertainment,Mass Customer,Yes,8,1 Shelley Pass,4118,QLD,3,993,48.0,40-49,30.0,Major Cities of Australia,1.0,100.0,550.9928675319601
305,Reynold,Elman,Male,19,Manufacturing,Mass Customer,No,9,966 Sunnyside Center,2390,NSW,2,102,82.0,70+,12.0,Outer Regional Australia,1.0,100.0,537.4398715139598
306,Flossy,Concannon,Female,64,Financial Services,Affluent Customer,No,8,802 Mallory Park,3919,VIC,2,104,41.0,40-49,20.0,Major Cities of Australia,1.0,100.0,546.6079176699999
307,Cristen,Wiltshire,Female,59,Financial Services,High Net Worth,Yes,15,93 Judy Drive,3047,VIC,6,104,60.0,50-59,20.0,Major Cities of Australia,1.0,100.0,553.01603061898
308,Griffith,Escot,Male,50,IT,Mass Customer,Yes,16,94 Manitowish Court,4116,QLD,3,104,75.0,70+,30.0,Major Cities of Australia,1.0,100.0,559.07918827196
309,Jamie,Jiruca,Female,21,Argiculture,Mass Customer,No,18,5013 Erie Crossing,2230,NSW,9,104,58.0,50-59,10.0,Major Cities of Australia,0.9158146,91.5814637,523.4718071018299
310,Jamie,Jiruca,Female,21,Argiculture,Mass Customer,No,18,5013 Erie Crossing,2230,NSW,9,104,58.0,50-59,11.0,Inner Regional Australia,0.0841854,8.4185363,509.8299823480899
311,Almira,Mangion,Female,4,Financial Services,Affluent Customer,Yes,2,179 Anzinger Center,2230,NSW,12,382,26.0,18-29,10.0,Major Cities of Australia,0.9158146,91.5814637,539.1226248518701
312,Almira,Mangion,Female,4,Financial Services,Affluent Customer,Yes,2,179 Anzinger Center,2230,NSW,12,382,26.0,18-29,11.0,Inner Regional Australia,0.0841854,8.4185363,525.4808000981301
313,Cissiee,Baylis,Female,99,Financial Services,High Net Worth,No,16,18 Dottie Park,2230,NSW,11,700,70.0,60-69,10.0,Major Cities of Australia,0.9158146,91.5814637,545.43546010085
314,Cissiee,Baylis,Female,99,Financial Services,High Net Worth,No,16,18 Dottie Park,2230,NSW,11,700,70.0,60-69,11.0,Inner Regional Australia,0.0841854,8.4185363,531.7936353471099
315,Winn,Wells,Male,66,Manufacturing,Affluent Customer,No,9,544 Pawling Road,2230,NSW,10,785,27.0,18-29,10.0,Major Cities of Australia,0.9158146,91.5814637,552.9463123078699
316,Winn,Wells,Male,66,Manufacturing,Affluent Customer,No,9,544 Pawling Road,2230,NSW,10,785,27.0,18-29,11.0,Inner Regional Australia,0.0841854,8.4185363,539.3044875541299
317,Shara,Bramhill,U,24,IT,Affluent Customer,No,2,01 Bunker Hill Drive,2230,NSW,10,883,80.0,70+,10.0,Major Cities of Australia,0.9158146,91.5814637,533.99390623987
318,Shara,Bramhill,U,24,IT,Affluent Customer,No,2,01 Bunker Hill Drive,2230,NSW,10,883,80.0,70+,11.0,Inner Regional Australia,0.0841854,8.4185363,520.3520814861298
319,Lyon,Brittan,Male,14,Retail,High Net Worth,No,19,540 Sachs Road,3153,VIC,8,104,49.0,40-49,20.0,Major Cities of Australia,1.0,100.0,542.2614736469799
320,Isadora,Ducker,Female,15,Financial Services,Affluent Customer,Yes,8,2972 Holy Cross Crossing,3153,VIC,5,386,48.0,40-49,20.0,Major Cities of Australia,1.0,100.0,543.1613628660001
321,Liane,Abelevitz,Female,26,Financial Services,Mass Customer,No,3,85340 Hovde Way,3153,VIC,7,951,45.0,40-49,20.0,Major Cities of Australia,1.0,100.0,535.3239842239599
322,Aridatha,Sephton,Female,95,Financial Services,Mass Customer,No,5,422 Forster Circle,2340,NSW,1,104,60.0,50-59,11.0,Inner Regional Australia,0.9394254,93.9425428,540.4662296385508
323,Aridatha,Sephton,Female,95,Financial Services,Mass Customer,No,5,422 Forster Circle,2340,NSW,1,104,60.0,50-59,12.0,Outer Regional Australia,0.0605746,6.0574572,545.7778985653692
324,Franciska,Stigell,Female,95,Health,Mass Customer,Yes,7,6 Anderson Junction,3802,VIC,7,111,53.0,50-59,20.0,Major Cities of Australia,1.0,100.0,565.6841185479601
325,Jordan,Clampe,Male,37,Financial Services,Mass Customer,Yes,11,276 Westend Road,4207,QLD,5,111,82.0,70+,30.0,Major Cities of Australia,0.9742321,97.4232109,551.1872030211666
326,Jordan,Clampe,Male,37,Financial Services,Mass Customer,Yes,11,276 Westend Road,4207,QLD,5,111,82.0,70+,31.0,Inner Regional Australia,0.0257679,2.5767891,536.4738129887535
327,Glenn,Casbourne,Female,4,Manufacturing,Mass Customer,No,6,2 Morrow Alley,4207,QLD,1,144,40.0,30-39,30.0,Major Cities of Australia,0.9742321,97.4232109,538.5031412211665
328,Glenn,Casbourne,Female,4,Manufacturing,Mass Customer,No,6,2 Morrow Alley,4207,QLD,1,144,40.0,30-39,31.0,Inner Regional Australia,0.0257679,2.5767891,523.7897511887534
329,Charlena,Berney,Female,55,Manufacturing,High Net Worth,Yes,12,496 Logan Center,4207,QLD,4,195,56.0,50-59,30.0,Major Cities of Australia,0.9742321,97.4232109,560.9819276441866
330,Charlena,Berney,Female,55,Manufacturing,High Net Worth,Yes,12,496 Logan Center,4207,QLD,4,195,56.0,50-59,31.0,Inner Regional Australia,0.0257679,2.5767891,546.2685376117735
331,Abigale,Sives,Female,48,Health,Affluent Customer,Yes,14,2 Glendale Center,4207,QLD,4,230,58.0,50-59,30.0,Major Cities of Australia,0.9742321,97.4232109,555.9516239032067
332,Abigale,Sives,Female,48,Health,Affluent Customer,Yes,14,2 Glendale Center,4207,QLD,4,230,58.0,50-59,31.0,Inner Regional Australia,0.0257679,2.5767891,541.2382338707936
333,Zechariah,McReidy,Male,32,Manufacturing,High Net Worth,No,21,797 Westend Street,4207,QLD,6,329,43.0,40-49,30.0,Major Cities of Australia,0.9742321,97.4232109,549.9377974121865
334,Zechariah,McReidy,Male,32,Manufacturing,High Net Worth,No,21,797 Westend Street,4207,QLD,6,329,43.0,40-49,31.0,Inner Regional Australia,0.0257679,2.5767891,535.2244073797733
335,Agneta,McAmish,U,66,IT,Mass Customer,No,15,5773 Acker Way,4207,QLD,6,375,80.0,70+,30.0,Major Cities of Australia,0.9742321,97.4232109,555.1081799451665
336,Agneta,McAmish,U,66,IT,Mass Customer,No,15,5773 Acker Way,4207,QLD,6,375,80.0,70+,31.0,Inner Regional Australia,0.0257679,2.5767891,540.3947899127534
337,Kearney,Cuddehy,Male,88,Retail,Mass Customer,No,12,98 Shoshone Road,4207,QLD,6,634,24.0,18-29,30.0,Major Cities of Australia,0.9742321,97.4232109,571.8125109371665
338,Kearney,Cuddehy,Male,88,Retail,Mass Customer,No,12,98 Shoshone Road,4207,QLD,6,634,24.0,18-29,31.0,Inner Regional Australia,0.0257679,2.5767891,557.0991209047534
339,David,Napoleon,Male,72,Financial Services,High Net Worth,No,14,69 Garrison Point,2223,NSW,11,111,60.0,50-59,10.0,Major Cities of Australia,1.0,100.0,544.9406965749799
340,Dwayne,Doel,Male,80,Financial Services,Affluent Customer,Yes,17,5642 Debs Terrace,2223,NSW,11,401,44.0,40-49,10.0,Major Cities of Australia,1.0,100.0,561.710624098
341,Dolley,Starmont,Female,53,Manufacturing,Affluent Customer,No,18,4252 Dovetail Pass,4129,QLD,6,114,44.0,40-49,30.0,Major Cities of Australia,1.0,100.0,551.5197908739999
342,Frederik,Milan,Male,45,Health,Mass Customer,No,5,56 Riverside Street,2546,NSW,5,114,24.0,18-29,12.0,Outer Regional Australia,1.0,100.0,553.1440309299599
343,Aldric,Birney,Male,21,Manufacturing,Mass Customer,Yes,14,5 Caliangt Center,2546,NSW,6,310,50.0,40-49,12.0,Outer Regional Australia,1.0,100.0,555.64538425396
344,Rollo,Louedey,Male,64,Telecommunications,Affluent Customer,Yes,17,7 Cascade Park,2089,NSW,9,114,75.0,70+,10.0,Major Cities of Australia,1.0,100.0,559.4049086780001
345,Alleen,Eaken,Female,56,Financial Services,Mass Customer,No,10,343 Lakewood Center,2089,NSW,12,259,83.0,70+,10.0,Major Cities of Australia,1.0,100.0,531.79829643996
346,Kippar,Brimilcome,Male,21,Health,Mass Customer,No,19,082 Welch Lane,2089,NSW,11,405,83.0,70+,10.0,Major Cities of Australia,1.0,100.0,527.73688141996
347,Jerrine,Cosbey,Female,21,Financial Services,High Net Worth,Yes,6,29307 Russell Avenue,3094,VIC,9,114,44.0,40-49,20.0,Major Cities of Australia,1.0,100.0,545.59649317098
348,Viki,Coutts,Female,2,Property,Mass Customer,Yes,7,6 Golf View Alley,2287,NSW,4,120,69.0,60-69,10.0,Major Cities of Australia,1.0,100.0,536.4398207239601
349,Loleta,Aberdalgy,Female,45,Health,Mass Customer,No,11,99 Westend Court,2287,NSW,6,304,41.0,40-49,10.0,Major Cities of Australia,1.0,100.0,538.22938610396
350,Ashby,Bispham,Male,71,Retail,Affluent Customer,No,4,83716 Russell Lane,2145,NSW,8,120,40.0,30-39,10.0,Major Cities of Australia,1.0,100.0,555.2931387419999
351,Sharai,Priddie,Female,13,Retail,Mass Customer,No,9,5202 Crowley Place,2145,NSW,9,252,61.0,60-69,10.0,Major Cities of Australia,1.0,100.0,530.9187991599599
352,Haskell,Moxted,Male,81,Manufacturing,Mass Customer,No,7,2941 Talisman Alley,2145,NSW,9,334,78.0,70+,10.0,Major Cities of Australia,1.0,100.0,548.0094188799599
353,Aloysius,Killingsworth,Male,89,Financial Services,Mass Customer,No,12,625 Mandrake Junction,2145,NSW,9,478,65.0,60-69,10.0,Major Cities of Australia,1.0,100.0,548.67883211996
354,Carola,Philler,Female,73,Health,High Net Worth,No,15,1037 Roth Park,2145,NSW,7,478,70.0,60-69,10.0,Major Cities of Australia,1.0,100.0,540.3667003069801
355,Berenice,Kaesmakers,Female,64,Retail,Mass Customer,No,11,563 Waywood Park,2145,NSW,9,575,27.0,18-29,10.0,Major Cities of Australia,1.0,100.0,551.60397776396
356,Cecil,Gant,Male,52,Financial Services,High Net Worth,Yes,9,22435 Barnett Court,2145,NSW,8,668,45.0,40-49,10.0,Major Cities of Australia,1.0,100.0,553.77197625498
357,Jesse,Alflat,Male,31,Financial Services,High Net Worth,No,5,49 Northfield Drive,2145,NSW,9,893,37.0,30-39,10.0,Major Cities of Australia,1.0,100.0,538.04478400698
358,Rickert,Brasted,Male,47,Health,Mass Customer,No,10,20 Hoffman Park,2145,NSW,9,898,62.0,60-69,10.0,Major Cities of Australia,1.0,100.0,538.99131847996
359,Alexander,Broadbent,Male,57,Financial Services,Mass Customer,No,9,265 Stephen Trail,2209,NSW,10,120,24.0,18-29,10.0,Major Cities of Australia,1.0,100.0,547.7537786439599
360,Feodor,Vickers,Male,60,Financial Services,Mass Customer,Yes,4,40809 Truax Way,2209,NSW,6,173,32.0,30-39,10.0,Major Cities of Australia,1.0,100.0,558.50085307596
361,Sunny,Christescu,Female,90,Financial Services,Mass Customer,No,11,6668 Blue Bill Park Plaza,2209,NSW,10,250,47.0,40-49,10.0,Major Cities of Australia,1.0,100.0,548.16678601596
362,Rowan,Summerly,Male,4,Entertainment,Mass Customer,No,9,58231 Tomscot Plaza,2209,NSW,10,372,47.0,40-49,10.0,Major Cities of Australia,1.0,100.0,527.2897813839598
363,Lanny,Currall,Male,37,Financial Services,High Net Worth,Yes,9,3 Redwing Center,2209,NSW,10,725,24.0,18-29,10.0,Major Cities of Australia,1.0,100.0,553.68281162298
364,Ludvig,Andren,Male,44,Financial Services,High Net Worth,Yes,15,578 Waywood Circle,4306,QLD,5,125,81.0,70+,30.0,Major Cities of Australia,0.6472757,64.7275673,550.3169961966263
365,Ludvig,Andren,Male,44,Financial Services,High Net Worth,Yes,15,578 Waywood Circle,4306,QLD,5,125,81.0,70+,31.0,Inner Regional Australia,0.2860055,28.600552,540.9891216539656
366,Ludvig,Andren,Male,44,Financial Services,High Net Worth,Yes,15,578 Waywood Circle,4306,QLD,5,125,81.0,70+,32.0,Outer Regional Australia,0.0667188,6.6718807,552.3500565423482
367,Elsworth,Abbitt,Male,71,Health,Mass Customer,Yes,6,9722 Northport Way,3500,VIC,3,125,66.0,60-69,22.0,Outer Regional Australia,1.0,100.0,568.15727264596
368,Candy,Borsi,Female,23,Financial Services,Mass Customer,No,6,59252 Maryland Drive,3500,VIC,3,951,44.0,40-49,22.0,Outer Regional Australia,1.0,100.0,542.04504530596
369,Rebeca,Aggas,Female,66,Health,Affluent Customer,No,21,7026 Katie Lane,3818,VIC,1,127,69.0,60-69,21.0,Inner Regional Australia,1.0,100.0,537.08486946
370,Harwell,Kleinstein,Male,87,Retail,Affluent Customer,No,15,7 Huxley Trail,3818,VIC,5,420,28.0,18-29,21.0,Inner Regional Australia,1.0,100.0,560.50352732
371,Ricki,Dobrowski,Male,13,Manufacturing,Mass Customer,Yes,9,8 Eggendart Pass,2835,NSW,1,127,47.0,40-49,13.0,Remote Australia,0.8990604,89.9060405,559.9963031933999
372,Ricki,Dobrowski,Male,13,Manufacturing,Mass Customer,Yes,9,8 Eggendart Pass,2835,NSW,1,127,47.0,40-49,14.0,Very Remote Australia,0.1009396,10.0939595,559.58619906052
373,Caron,Kezar,Female,11,Health,Mass Customer,No,5,40553 Rigney Avenue,2835,NSW,1,349,68.0,60-69,13.0,Remote Australia,0.8990604,89.9060405,536.9431708213999
374,Caron,Kezar,Female,11,Health,Mass Customer,No,5,40553 Rigney Avenue,2835,NSW,1,349,68.0,60-69,14.0,Very Remote Australia,0.1009396,10.0939595,536.5330666885201
375,Georgetta,Lovett,Female,42,Retail,Mass Customer,No,12,1 Bluejay Place,4405,QLD,1,127,82.0,70+,31.0,Inner Regional Australia,0.9343874,93.438741,537.2202273856979
376,Georgetta,Lovett,Female,42,Retail,Mass Customer,No,12,1 Bluejay Place,4405,QLD,1,127,82.0,70+,32.0,Outer Regional Australia,0.0656126,6.561259,542.6243094742223
377,Bambi,Cogger,Female,51,Retail,Affluent Customer,Yes,5,28970 Monument Lane,2560,NSW,7,127,31.0,30-39,10.0,Major Cities of Australia,0.9654584,96.5458439,558.3778300437042
378,Bambi,Cogger,Female,51,Retail,Affluent Customer,Yes,5,28970 Monument Lane,2560,NSW,7,127,31.0,30-39,11.0,Inner Regional Australia,0.0345416,3.4541561,543.8253779542958
379,Ange,Chitham,Female,91,Argiculture,Mass Customer,No,10,00003 Hoffman Pass,2560,NSW,8,297,31.0,30-39,10.0,Major Cities of Australia,0.9654584,96.5458439,548.5154458856641
380,Ange,Chitham,Female,91,Argiculture,Mass Customer,No,10,00003 Hoffman Pass,2560,NSW,8,297,31.0,30-39,11.0,Inner Regional Australia,0.0345416,3.4541561,533.9629937962559
381,Kirsteni,Gritskov,Female,66,Financial Services,Mass Customer,No,4,743 Stuart Terrace,2560,NSW,7,575,23.0,18-29,10.0,Major Cities of Australia,0.9654584,96.5458439,545.8508936896641
382,Kirsteni,Gritskov,Female,66,Financial Services,Mass Customer,No,4,743 Stuart Terrace,2560,NSW,7,575,23.0,18-29,11.0,Inner Regional Australia,0.0345416,3.4541561,531.2984416002557
383,Lynnell,Shoesmith,Female,44,Health,High Net Worth,Yes,7,5331 Ilene Parkway,2560,NSW,8,700,41.0,40-49,10.0,Major Cities of Australia,0.9654584,96.5458439,549.0984079606842
384,Lynnell,Shoesmith,Female,44,Health,High Net Worth,Yes,7,5331 Ilene Parkway,2560,NSW,8,700,41.0,40-49,11.0,Inner Regional Australia,0.0345416,3.4541561,534.545955871276
385,Brendis,Pineaux,Male,12,Manufacturing,Mass Customer,No,5,43030 Carberry Way,2560,NSW,4,719,44.0,40-49,10.0,Major Cities of Australia,0.9654584,96.5458439,535.177009893664
386,Brendis,Pineaux,Male,12,Manufacturing,Mass Customer,No,5,43030 Carberry Way,2560,NSW,4,719,44.0,40-49,11.0,Inner Regional Australia,0.0345416,3.4541561,520.6245578042558
387,Tyne,Anshell,Female,71,Financial Services,Mass Customer,Yes,3,93 Sutherland Terrace,2560,NSW,8,979,29.0,18-29,10.0,Major Cities of Australia,0.9654584,96.5458439,557.5380701216642
388,Tyne,Anshell,Female,71,Financial Services,Mass Customer,Yes,3,93 Sutherland Terrace,2560,NSW,8,979,29.0,18-29,11.0,Inner Regional Australia,0.0345416,3.4541561,542.9856180322558
389,Aurie,Rhead,Female,78,Manufacturing,Affluent Customer,Yes,5,235 Mendota Court,2650,NSW,2,127,59.0,50-59,11.0,Inner Regional Australia,0.9896289,98.9628913,551.9354108796164
390,Aurie,Rhead,Female,78,Manufacturing,Affluent Customer,Yes,5,235 Mendota Court,2650,NSW,2,127,59.0,50-59,12.0,Outer Regional Australia,0.0103711,1.0371087,556.3261857683834
391,Theresina,Borsi,Female,30,Argiculture,Mass Customer,Yes,14,253 Katie Junction,2650,NSW,2,441,35.0,30-39,11.0,Inner Regional Australia,0.9896289,98.9628913,536.5361838775765
392,Theresina,Borsi,Female,30,Argiculture,Mass Customer,Yes,14,253 Katie Junction,2650,NSW,2,441,35.0,30-39,12.0,Outer Regional Australia,0.0103711,1.0371087,540.9269587663434
393,Errick,Burgin,Male,87,Entertainment,Mass Customer,No,11,417 Killdeer Alley,2650,NSW,2,744,23.0,18-29,11.0,Inner Regional Australia,0.9896289,98.9628913,548.7851607175763
394,Errick,Burgin,Male,87,Entertainment,Mass Customer,No,11,417 Killdeer Alley,2650,NSW,2,744,23.0,18-29,12.0,Outer Regional Australia,0.0103711,1.0371087,553.1759356063434
395,Farris,Skettles,Male,38,Financial Services,Mass Customer,Yes,13,49309 Redwing Lane,3240,VIC,7,132,56.0,50-59,21.0,Inner Regional Australia,1.0,100.0,546.23605922996
396,Sharline,Abyss,Female,11,Financial Services,Mass Customer,Yes,15,367 Bay Point,4011,QLD,4,133,61.0,60-69,30.0,Major Cities of Australia,1.0,100.0,544.02144673596
397,Fonsie,Levane,Male,96,Financial Services,High Net Worth,Yes,19,83 Armistice Terrace,4011,QLD,3,163,70.0,60-69,30.0,Major Cities of Australia,1.0,100.0,570.06620928298
398,Nowell,Preddy,Male,29,Manufacturing,Mass Customer,No,9,932 Glendale Avenue,2173,NSW,9,133,36.0,30-39,10.0,Major Cities of Australia,1.0,100.0,541.7442789519599
399,Padraig,Snel,Male,89,Financial Services,Mass Customer,No,19,12683 Mifflin Point,2114,NSW,7,133,51.0,50-59,10.0,Major Cities of Australia,1.0,100.0,551.38612115196
400,Dodi,Kiggel,Female,5,Financial Services,Mass Customer,Yes,13,05 Everett Trail,2114,NSW,11,405,41.0,40-49,10.0,Major Cities of Australia,1.0,100.0,537.27390682396
401,Celia,Bryden,Female,12,Manufacturing,High Net Worth,No,21,2905 Towne Place,2114,NSW,9,450,78.0,70+,10.0,Major Cities of Australia,1.0,100.0,524.6478678709799
402,Inglebert,Butland,Male,71,Financial Services,Mass Customer,Yes,7,51837 Canary Center,2114,NSW,9,719,56.0,50-59,10.0,Major Cities of Australia,1.0,100.0,556.90319149596
403,Denny,Spleving,Female,84,Manufacturing,Affluent Customer,Yes,5,85420 Myrtle Road,2114,NSW,8,904,48.0,40-49,10.0,Major Cities of Australia,1.0,100.0,561.8321699940001
404,Malorie,Votier,Female,90,Manufacturing,Affluent Customer,No,4,6160 Weeping Birch Hill,4509,QLD,5,133,31.0,30-39,30.0,Major Cities of Australia,1.0,100.0,564.270610962
405,Shepperd,Ricards,Male,28,Health,Mass Customer,Yes,16,7 Oakridge Lane,2284,NSW,4,133,54.0,50-59,10.0,Major Cities of Australia,1.0,100.0,546.74562685596
406,Daryl,Pauncefort,Female,12,Financial Services,Mass Customer,Yes,12,0 Dexter Parkway,2380,NSW,3,133,42.0,40-49,12.0,Outer Regional Australia,1.0,100.0,546.37494444996
407,Federico,Leuty,Male,59,Property,High Net Worth,Yes,11,720 Menomonie Crossing,2380,NSW,4,249,43.0,40-49,12.0,Outer Regional Australia,1.0,100.0,568.8636588449799
408,Lotty,Loach,Female,76,Health,High Net Worth,Yes,7,78451 South Street,2380,NSW,3,871,60.0,50-59,12.0,Outer Regional Australia,1.0,100.0,561.95227785298
409,Norina,Blakeway,Female,60,Property,Mass Customer,Yes,3,75813 Lawn Lane,3081,VIC,8,133,42.0,40-49,20.0,Major Cities of Australia,1.0,100.0,562.18559549596
410,Cami,Eitter,Female,34,Manufacturing,High Net Worth,Yes,11,1408 Hovde Circle,3081,VIC,9,551,43.0,40-49,20.0,Major Cities of Australia,1.0,100.0,553.44450641498
411,My,Chaston,Male,92,Manufacturing,Affluent Customer,Yes,16,74613 Northport Park,3765,VIC,9,133,55.0,50-59,20.0,Major Cities of Australia,1.0,100.0,571.4389588739999
412,Isak,Bergstram,Male,14,Health,Affluent Customer,Yes,15,68 Karstens Pass,2176,NSW,9,142,21.0,18-29,10.0,Major Cities of Australia,1.0,100.0,549.2505091300001
413,Inglebert,Aspinal,Male,4,Financial Services,Mass Customer,No,11,612 Annamark Center,2176,NSW,8,507,48.0,40-49,10.0,Major Cities of Australia,1.0,100.0,528.44903149596
414,Grannie,Cracker,Male,28,Retail,Mass Customer,Yes,20,87254 Hermina Pass,4217,QLD,8,142,73.0,70+,30.0,Major Cities of Australia,1.0,100.0,557.4370168839599
415,Claudell,Rounsefell,Male,67,Financial Services,Affluent Customer,No,8,61416 Karstens Place,4217,QLD,5,444,28.0,18-29,30.0,Major Cities of Australia,1.0,100.0,558.69889625
416,Kylila,Basezzi,Female,94,Financial Services,Mass Customer,Yes,9,64 Armistice Point,4217,QLD,9,733,76.0,70+,30.0,Major Cities of Australia,1.0,100.0,564.0846565119601
417,Nadiya,Balasini,Female,40,Financial Services,Mass Customer,No,15,92934 Mallory Trail,2164,NSW,9,146,71.0,70+,10.0,Major Cities of Australia,1.0,100.0,529.69205850396
418,Tyne,Coate,Female,82,Manufacturing,Mass Customer,No,17,90820 Thackeray Street,2218,NSW,8,146,56.0,50-59,10.0,Major Cities of Australia,1.0,100.0,548.27088392796
419,Christie,Anders,Male,38,Retail,Mass Customer,No,16,48 Ludington Plaza,2153,NSW,10,146,52.0,50-59,10.0,Major Cities of Australia,1.0,100.0,543.8455490519599
420,Markus,Pendrey,Male,88,Health,Affluent Customer,Yes,12,2382 Anthes Crossing,2153,NSW,10,859,62.0,60-69,10.0,Major Cities of Australia,1.0,100.0,561.7958375100001
421,Ilise,Clissold,Female,58,Entertainment,High Net Worth,No,9,659 Comanche Plaza,2153,NSW,10,913,34.0,30-39,10.0,Major Cities of Australia,1.0,100.0,540.47294669498
422,Agnella,Capener,Female,58,Health,High Net Worth,No,19,49185 Derek Circle,3977,VIC,6,146,52.0,50-59,20.0,Major Cities of Australia,0.9919111,99.191111,544.1007422593202
423,Agnella,Capener,Female,58,Health,High Net Worth,No,19,49185 Derek Circle,3977,VIC,6,146,52.0,50-59,21.0,Inner Regional Australia,0.0080889,0.808889,529.0630623726397
424,Alfonso,Massel,Male,70,Financial Services,Mass Customer,Yes,13,6065 Talisman Crossing,3977,VIC,7,201,81.0,70+,20.0,Major Cities of Australia,0.9919111,99.191111,556.1954135323002
425,Alfonso,Massel,Male,70,Financial Services,Mass Customer,Yes,13,6065 Talisman Crossing,3977,VIC,7,201,81.0,70+,21.0,Inner Regional Australia,0.0080889,0.808889,541.1577336456197
426,Raff,Waycott,Male,70,Manufacturing,Affluent Customer,Yes,14,94694 Eagle Crest Terrace,3977,VIC,7,259,70.0,60-69,20.0,Major Cities of Australia,0.9919111,99.191111,562.3772931383402
427,Raff,Waycott,Male,70,Manufacturing,Affluent Customer,Yes,14,94694 Eagle Crest Terrace,3977,VIC,7,259,70.0,60-69,21.0,Inner Regional Australia,0.0080889,0.808889,547.3396132516597
428,Claudine,Dymick,Female,28,Health,Mass Customer,No,5,31675 Corry Way,3977,VIC,5,312,56.0,50-59,20.0,Major Cities of Australia,0.9919111,99.191111,535.0286146283003
429,Claudine,Dymick,Female,28,Health,Mass Customer,No,5,31675 Corry Way,3977,VIC,5,312,56.0,50-59,21.0,Inner Regional Australia,0.0080889,0.808889,519.9909347416198
430,Carolann,Raatz,Female,25,Financial Services,High Net Worth,No,21,817 Bunker Hill Place,3977,VIC,6,386,43.0,40-49,20.0,Major Cities of Australia,0.9919111,99.191111,535.3582984553202
431,Carolann,Raatz,Female,25,Financial Services,High Net Worth,No,21,817 Bunker Hill Place,3977,VIC,6,386,43.0,40-49,21.0,Inner Regional Australia,0.0080889,0.808889,520.3206185686397
432,Wyndham,Woolford,Male,1,Manufacturing,Mass Customer,No,10,9107 Pine View Plaza,3977,VIC,6,591,42.0,40-49,20.0,Major Cities of Australia,0.9919111,99.191111,537.2405022363001
433,Wyndham,Woolford,Male,1,Manufacturing,Mass Customer,No,10,9107 Pine View Plaza,3977,VIC,6,591,42.0,40-49,21.0,Inner Regional Australia,0.0080889,0.808889,522.2028223496196
